reqYymm,year,cstmSgn,portCd,statKor,expCnt,expDlr,impCnt,impDlr,balPayments
202604,202604,122,KRTJI,당진항,16,1448061,0,0,1448061
202604,202604,152,KRTJI,당진항,590,219597461,2,46,219597415
202604,202604,154,KRTJI,당진항,0,0,10,79687837,-79687837
202604,202604,016,KRTSN,대산항,1,56169,0,0,56169
202604,202604,060,KRTSN,대산항,2,9287353,0,0,9287353
202604,202604,152,KRTSN,대산항,0,0,4,140,-140
202604,202604,154,KRTSN,대산항,377,1375413033,130,1659184373,-283771340
202604,202604,030,KRTYG,통영항,19,309232,0,0,309232
202604,202604,039,KRTYG,통영항,3,78859,0,0,78859
202604,202604,054,KRTYG,통영항,12,14804597,288,16159458,-1354861
202604,202604,110,KRTYG,통영항,10,109931,0,0,109931
202604,202604,140,KRTYG,통영항,0,0,1,200,-200
202604,202604,010,KRUSN,울산항,1,75650,0,0,75650
202604,202604,012,KRUSN,울산항,0,0,6,80301,-80301
202604,202604,014,KRUSN,울산항,4,171030,0,0,171030
202604,202604,016,KRUSN,울산항,1,451828,0,0,451828
202604,202604,020,KRUSN,울산항,3,1849922,1,1175004,674918
202604,202604,021,KRUSN,울산항,2,350892,0,0,350892
202604,202604,030,KRUSN,울산항,8,5853430,4,23525,5829905
202604,202604,039,KRUSN,울산항,3,5607276,0,0,5607276
202604,202604,053,KRUSN,울산항,1,879267,11,519649,359618
202604,202604,060,KRUSN,울산항,8,513922,0,0,513922
202604,202604,062,KRUSN,울산항,2,36870,0,0,36870
202604,202604,080,KRUSN,울산항,3,1129062,0,0,1129062
202604,202604,100,KRUSN,울산항,0,0,10,451014,-451014
202604,202604,102,KRUSN,울산항,2,134520,0,0,134520
202604,202604,110,KRUSN,울산항,5901,4031800267,2542,4391136327,-359336060
202604,202604,120,KRUSN,울산항,18,4829522,0,0,4829522
202604,202604,121,KRUSN,울산항,1,86296,0,0,86296
202604,202604,122,KRUSN,울산항,13,1051358,0,0,1051358
202604,202604,152,KRUSN,울산항,6,2118524,0,0,2118524
202604,202604,154,KRUSN,울산항,7,5254843,0,0,5254843
202604,202604,122,KRYMH,영일만항,0,0,76,8944917,-8944917
202604,202604,060,KRYOC,여천항,0,0,67,714611324,-714611324
202604,202604,030,KRYOS,여수항,0,0,9,1428,-1428
202604,202604,060,KRYOS,여수항,261,2096521619,228,2637074455,-540552836
202604,202604,152,KRYOS,여수항,5,936366,0,0,936366
202604,202604,154,KRYOS,여수항,1,6417660,0,0,6417660
202604,202604,010,KRZZZ,기타불개항,40,35532560,0,0,35532560
202604,202604,016,KRZZZ,기타불개항,0,0,3,600,-600
202604,202604,020,KRZZZ,기타불개항,0,0,29,624972,-624972
202604,202604,021,KRZZZ,기타불개항,1,660,0,0,660
202604,202604,051,KRZZZ,기타불개항,1,181783,14,587394915,-587213132
202604,202604,054,KRZZZ,기타불개항,4,13527,12,398095106,-398081579
202604,202604,062,KRZZZ,기타불개항,0,0,5,50102589,-50102589
202604,202604,070,KRZZZ,기타불개항,4,506675,5,1844406,-1337731
202604,202604,081,KRZZZ,기타불개항,5,8606,0,0,8606
202604,202604,082,KRZZZ,기타불개항,1,2683,0,0,2683
202604,202604,090,KRZZZ,기타불개항,5,432353,0,0,432353
202604,202604,100,KRZZZ,기타불개항,1,282,5,181121049,-181120767
202604,202604,121,KRZZZ,기타불개항,0,0,3,476052,-476052
202604,202604,080,KUV,군산공항,1,1214,0,0,1214
202604,202604,011,PUS,김해국제공항,2,53734,0,0,53734
202604,202604,016,PUS,김해국제공항,1,736,0,0,736
202604,202604,017,PUS,김해국제공항,0,0,3,119720,-119720
202604,202604,021,PUS,김해국제공항,4,33480,0,0,33480
202604,202604,030,PUS,김해국제공항,336,5417940,74,118591,5299349
202604,202604,033,PUS,김해국제공항,68,555512,0,0,555512
202604,202604,039,PUS,김해국제공항,49,214888,0,0,214888
202604,202604,040,PUS,김해국제공항,49,469338,6,397805,71533
202604,202604,050,PUS,김해국제공항,71,11019143,2,1777,11017366
202604,202604,051,PUS,김해국제공항,3,95235,1,13440,81795
202604,202604,052,PUS,김해국제공항,2,788,0,0,788
202604,202604,053,PUS,김해국제공항,81,1422709,1,253471,1169238
202604,202604,054,PUS,김해국제공항,2,297,0,0,297
202604,202604,056,PUS,김해국제공항,4,10901,29,1124375,-1113474
202604,202604,060,PUS,김해국제공항,6,371916,0,0,371916
202604,202604,110,PUS,김해국제공항,21,20483,3,5764,14719
202604,202604,120,PUS,김해국제공항,7,62910,0,0,62910
202604,202604,121,PUS,김해국제공항,4,1210210,16,10141388,-8931178
202604,202604,130,PUS,김해국제공항,41,1316,0,0,1316
202604,202604,131,PUS,김해국제공항,1,3632,0,0,3632
202604,202604,140,PUS,김해국제공항,165,1068726,1209,17532718,-16463992
202604,202604,150,PUS,김해국제공항,1,10590,0,0,10590
202604,202604,151,PUS,김해국제공항,1,383567,0,0,383567
202604,202604,152,PUS,김해국제공항,7,245690,0,0,245690
202604,202604,153,PUS,김해국제공항,1,13901,0,0,13901
202604,202604,012,SSN,성남공항,0,0,1,51548,-51548
202604,202604,120,TAE,대구국제공항,13,64872,51,322723,-257851
202604,202604,121,TAE,대구국제공항,1,3561,0,0,3561
202604,202604,010,ZZZZZ,기타항,2,2078,0,0,2078
202604,202604,017,ZZZZZ,기타항,1,379,0,0,379
202604,202604,023,ZZZZZ,기타항,4,1935,0,0,1935
202604,202604,120,ZZZZZ,기타항,5,26350,0,0,26350
202604,202604,150,ZZZZZ,기타항,1,1400,0,0,1400
202604,총계,,-,-,1130725,85751881779,5105811,62104907661,23646974118
202605,202605,010,010,서울세관,71,1462,0,0,1462
202605,202605,017,010,서울세관,23,8642,0,0,8642
202605,202605,020,010,서울세관,1,24,0,0,24
202605,202605,030,010,서울세관,2,27288,0,0,27288
202605,202605,033,010,서울세관,1,43188,0,0,43188
202605,202605,040,010,서울세관,1,26652,0,0,26652
202605,202605,011,037,부산국제우편세관,1,1874,0,0,1874
202605,202605,012,037,부산국제우편세관,2,907,0,0,907
202605,202605,021,037,부산국제우편세관,6,693,0,0,693
202605,202605,030,037,부산국제우편세관,16,152104,0,0,152104
202605,202605,033,037,부산국제우편세관,8,11062,0,0,11062
202605,202605,037,037,부산국제우편세관,2,18865,13,25984,-7119
202605,202605,039,037,부산국제우편세관,1,1932,0,0,1932
202605,202605,040,037,부산국제우편세관,0,0,2,7667,-7667
202605,202605,050,037,부산국제우편세관,1,707,0,0,707
202605,202605,082,037,부산국제우편세관,262,28371,0,0,28371
202605,202605,152,037,부산국제우편세관,1,81135,0,0,81135
202605,202605,040,040,인천공항세관,0,0,11,54182,-54182
202605,202605,071,CJJ,청주국제공항,1,360,0,0,360
202605,202605,150,CJJ,청주국제공항,1,1200,0,0,1200
202605,202605,151,CJJ,청주국제공항,1,4811,119,758283,-753472
202605,202605,152,CJJ,청주국제공항,1,6598,0,0,6598
202605,202605,090,CJU,제주국제공항,32,1252,319,2359134,-2357882
202605,202605,010,GMP,김포국제공항,33,1196362,2,2190,1194172
202605,202605,012,GMP,김포국제공항,1,2341,0,0,2341
202605,202605,017,GMP,김포국제공항,1,80,0,0,80
202605,202605,020,GMP,김포국제공항,4327,361547,0,0,361547
202605,202605,023,GMP,김포국제공항,147,279567,0,0,279567
202605,202605,039,GMP,김포국제공항,1,1216,0,0,1216
202605,202605,040,GMP,김포국제공항,130,404039,3,86149,317890
202605,202605,041,GMP,김포국제공항,117,449123,2411,104358159,-103909036
202605,202605,071,GMP,김포국제공항,10,7481,0,0,7481
202605,202605,120,GMP,김포국제공항,14,1126365,0,0,1126365
202605,202605,130,GMP,김포국제공항,1305,157393,0,0,157393
202605,202605,131,GMP,김포국제공항,4,63198,0,0,63198
202605,202605,150,GMP,김포국제공항,1,26754,0,0,26754
202605,202605,151,GMP,김포국제공항,3,53681,0,0,53681
202605,202605,010,ICN,인천국제공항,31361,355220995,1784,129458201,225762794
202605,202605,011,ICN,인천국제공항,2088,8214251,2,461,8213790
202605,202605,012,ICN,인천국제공항,12318,6299531854,1588,824437103,5475094751
202605,202605,014,ICN,인천국제공항,8992,186431336,192,27220884,159210452
202605,202605,016,ICN,인천국제공항,6240,6495945438,5148,598045755,5897899683
202605,202605,017,ICN,인천국제공항,28072,220098650,3055,171501394,48597256
202605,202605,020,ICN,인천국제공항,72629,1224726540,3719,1484034575,-259308035
202605,202605,021,ICN,인천국제공항,18620,3991899716,9470,740761125,3251138591
202605,202605,023,ICN,인천국제공항,47367,352677312,989,181394259,171283053
202605,202605,030,ICN,인천국제공항,8642,156190260,968,64928554,91261706
202605,202605,033,ICN,인천국제공항,426,5535038,10,113749,5421289
202605,202605,037,ICN,인천국제공항,2,21573,7,8634,12939
202605,202605,039,ICN,인천국제공항,3370,13562673,245,27134551,-13571878
202605,202605,040,ICN,인천국제공항,340938,14043088449,3707555,11440915971,2602172478
202605,202605,041,ICN,인천국제공항,12734,42297028,2259,178961885,-136664857
202605,202605,050,ICN,인천국제공항,610,11238056,86,2823072,8414984
202605,202605,051,ICN,인천국제공항,14,147637,192,21149730,-21002093
202605,202605,052,ICN,인천국제공항,1,1600,0,0,1600
202605,202605,053,ICN,인천국제공항,4076,96307463,1884,133339620,-37032157
202605,202605,054,ICN,인천국제공항,6,17707,23,4532428,-4514721
202605,202605,056,ICN,인천국제공항,1785,42771557,1255,71572426,-28800869
202605,202605,060,ICN,인천국제공항,168,2260058,16,3867838,-1607780
202605,202605,062,ICN,인천국제공항,13,68118,14,134091,-65973
202605,202605,070,ICN,인천국제공항,67,1462539,60,3901898,-2439359
202605,202605,071,ICN,인천국제공항,3271,305415727,2207,589321692,-283905965
202605,202605,080,ICN,인천국제공항,137,75322394,12,424370,74898024
202605,202605,081,ICN,인천국제공항,580,22490963,120,2628505,19862458
202605,202605,082,ICN,인천국제공항,882,12509620,55,5019203,7490417
202605,202605,084,ICN,인천국제공항,16,115728,1,8100,107628
202605,202605,090,ICN,인천국제공항,110,111984,136,4611366,-4499382
202605,202605,100,ICN,인천국제공항,127,2672490,0,0,2672490
202605,202605,101,ICN,인천국제공항,3,2636,3,48281,-45645
202605,202605,102,ICN,인천국제공항,868,44468350,0,0,44468350
202605,202605,110,ICN,인천국제공항,1024,93251976,881,35029098,58222878
202605,202605,120,ICN,인천국제공항,4902,139829917,276,30774227,109055690
202605,202605,121,ICN,인천국제공항,13965,3398895224,6486,1644358688,1754536536
202605,202605,122,ICN,인천국제공항,176,3332541,22,456634,2875907
202605,202605,130,ICN,인천국제공항,17522,103403616,371,13890353,89513263
202605,202605,131,ICN,인천국제공항,5550,79953624,95,1677841,78275783
202605,202605,140,ICN,인천국제공항,209,2495512,992,26002843,-23507331
202605,202605,150,ICN,인천국제공항,3199,103303862,250,6770840,96533022
202605,202605,151,ICN,인천국제공항,7724,2179363617,1252,431275349,1748088268
202605,202605,152,ICN,인천국제공항,10075,9630841322,2900,1915138083,7715703239
202605,202605,153,ICN,인천국제공항,1710,43725942,77,5170441,38555501
202605,202605,154,ICN,인천국제공항,124,1830091,22,739823,1090268
202605,202605,010,KRBNP,부산신항,62,1230640,484,34297047,-33066407
202605,202605,011,KRBNP,부산신항,80,3224461,0,0,3224461
202605,202605,012,KRBNP,부산신항,361,16904488,5288,409696301,-392791813
202605,202605,014,KRBNP,부산신항,521,39866886,219,11907935,27958951
202605,202605,016,KRBNP,부산신항,509,49388794,1824,123741383,-74352589
202605,202605,017,KRBNP,부산신항,520,22397708,23,848153,21549555
202605,202605,020,KRBNP,부산신항,653,42047328,609,26959102,15088226
202605,202605,021,KRBNP,부산신항,968,58529844,3678,325380098,-266850254
202605,202605,023,KRBNP,부산신항,379,21131773,47,4441498,16690275
202605,202605,030,KRBNP,부산신항,18869,1710394705,42206,4853315924,-3142921219
202605,202605,033,KRBNP,부산신항,632,31815063,1581,90005154,-58190091
202605,202605,039,KRBNP,부산신항,256,27074407,254,19997335,7077072
202605,202605,040,KRBNP,부산신항,16,1023777,481,30825697,-29801920
202605,202605,041,KRBNP,부산신항,9,255336,674,34140663,-33885327
202605,202605,050,KRBNP,부산신항,268,22129158,158,2485577,19643581
202605,202605,051,KRBNP,부산신항,0,0,103,35988731,-35988731
202605,202605,052,KRBNP,부산신항,0,0,1,42720,-42720
202605,202605,053,KRBNP,부산신항,9879,307857580,818,70584437,237273143
202605,202605,054,KRBNP,부산신항,13,727102,10,4613217,-3886115
202605,202605,056,KRBNP,부산신항,281,19409803,177,29725860,-10316057
202605,202605,060,KRBNP,부산신항,2448,261328665,7,1034612,260294053
202605,202605,062,KRBNP,부산신항,372,40861265,41,29621334,11239931
202605,202605,070,KRBNP,부산신항,52,2253101,101,17484274,-15231173
202605,202605,071,KRBNP,부산신항,1551,56438328,19,1891904,54546424
202605,202605,080,KRBNP,부산신항,138,9765809,36,2281446,7484363
202605,202605,081,KRBNP,부산신항,86,4341065,38,31979843,-27638778
202605,202605,082,KRBNP,부산신항,120,7841403,55,2847780,4993623
202605,202605,084,KRBNP,부산신항,61,3227635,0,0,3227635
202605,202605,090,KRBNP,부산신항,1,4026,79,1402740,-1398714
202605,202605,100,KRBNP,부산신항,28,5813327,0,0,5813327
202605,202605,101,KRBNP,부산신항,5,550121,0,0,550121
202605,202605,102,KRBNP,부산신항,74,6135413,0,0,6135413
202605,202605,110,KRBNP,부산신항,2750,504063511,773,281878010,222185501
202605,202605,120,KRBNP,부산신항,1257,81630001,85,7531963,74098038
202605,202605,121,KRBNP,부산신항,1035,83408561,173,37085676,46322885
202605,202605,122,KRBNP,부산신항,430,57526452,62,18211951,39314501
202605,202605,130,KRBNP,부산신항,105,3438597,43,3962223,-523626
202605,202605,131,KRBNP,부산신항,384,15234069,997,113594509,-98360440
202605,202605,140,KRBNP,부산신항,186,22344080,25,3243788,19100292
202605,202605,150,KRBNP,부산신항,388,33705303,29,13153002,20552301
202605,202605,151,KRBNP,부산신항,298,32090246,306,52735617,-20645371
202605,202605,152,KRBNP,부산신항,997,64896461,296,17111694,47784767
202605,202605,153,KRBNP,부산신항,404,25949208,48,2529571,23419637
202605,202605,154,KRBNP,부산신항,581,61870629,17,944580,60926049
202605,202605,030,KRBOR,보령항,0,0,1,300,-300
202605,202605,084,KRBOR,보령항,0,0,20,350671654,-350671654
202605,202605,090,KRCHA,제주항,7,369088,44,1366547,-997459
202605,202605,020,KRCHF,진해항,11,238727,0,0,238727
202605,202605,030,KRCHF,진해항,2,115415500,0,0,115415500
202605,202605,050,KRCHF,진해항,1,78455,0,0,78455
202605,202605,053,KRCHF,진해항,6,1222058,17,13503496,-12281438
202605,202605,080,KRCHG,장항항,0,0,14,13541824,-13541824
202605,202605,150,KRCHG,장항항,1,119310,0,0,119310
202605,202605,070,KRDBL,대불항,21,9495610,0,0,9495610
202605,202605,080,KRDBL,대불항,1,313509,0,0,313509
202605,202605,012,KRGIN,경인항,1,36814,8,84298,-47484
202605,202605,014,KRGIN,경인항,1,16800,0,0,16800
202605,202605,016,KRGIN,경인항,0,0,6,186920,-186920
202605,202605,020,KRGIN,경인항,1131,9347422,1010,39128439,-29781017
202605,202605,021,KRGIN,경인항,0,0,4,258994,-258994
202605,202605,030,KRGIN,경인항,1,8130,0,0,8130
202605,202605,033,KRGIN,경인항,1,59949,0,0,59949
202605,202605,040,KRGIN,경인항,0,0,3,153790,-153790
202605,202605,041,KRGIN,경인항,0,0,8,381640,-381640
202605,202605,053,KRGIN,경인항,0,0,5,69362,-69362
202605,202605,131,KRGIN,경인항,0,0,2,158255,-158255
202605,202605,152,KRGIN,경인항,2,596457,0,0,596457
202605,202605,100,KRHSA,호산항,0,0,3,29767885,-29767885
202605,202605,010,KRINC,인천항,1595,20151171,399,8082135,12069036
202605,202605,011,KRINC,인천항,170,6500309,0,0,6500309
202605,202605,012,KRINC,인천항,832,45084178,823,48810623,-3726445
202605,202605,014,KRINC,인천항,1602,113381387,132,16620801,96760586
202605,202605,016,KRINC,인천항,1058,141768110,487,26690357,115077753
202605,202605,017,KRINC,인천항,1554,173896302,165,7044500,166851802
202605,202605,020,KRINC,인천항,63740,2052445430,497788,6342123261,-4289677831
202605,202605,021,KRINC,인천항,1972,116875619,404,17475779,99399840
202605,202605,023,KRINC,인천항,1929,100425706,52,3261837,97163869
202605,202605,030,KRINC,인천항,214,20820366,16,2346816,18473550
202605,202605,033,KRINC,인천항,50,1313967,14,282331,1031636
202605,202605,039,KRINC,인천항,196,1518727,5,470282,1048445
202605,202605,040,KRINC,인천항,296,39395030,407,34667252,4727778
202605,202605,041,KRINC,인천항,34,1209534,286,33956975,-32747441
202605,202605,050,KRINC,인천항,24,1144830,4,97582,1047248
202605,202605,051,KRINC,인천항,0,0,4,142255,-142255
202605,202605,053,KRINC,인천항,258,7558316,26,263232,7295084
202605,202605,054,KRINC,인천항,1,91468,15,379802,-288334
202605,202605,056,KRINC,인천항,11,248991,0,0,248991
202605,202605,060,KRINC,인천항,34,1025084,0,0,1025084
202605,202605,062,KRINC,인천항,14,488159,0,0,488159
202605,202605,070,KRINC,인천항,11,408807,0,0,408807
202605,202605,071,KRINC,인천항,93,6859437,32,2702954,4156483
202605,202605,080,KRINC,인천항,39,6011030,11,1865566,4145464
202605,202605,081,KRINC,인천항,71,3467409,54,1620404,1847005
202605,202605,082,KRINC,인천항,101,2913995,17,251384,2662611
202605,202605,084,KRINC,인천항,19,494550,0,0,494550
202605,202605,090,KRINC,인천항,2,25442,7,205617,-180175
202605,202605,100,KRINC,인천항,12,2004194,0,0,2004194
202605,202605,102,KRINC,인천항,136,7817623,0,0,7817623
202605,202605,110,KRINC,인천항,84,7824326,35,3625728,4198598
202605,202605,120,KRINC,인천항,384,50337870,29,1133979,49203891
202605,202605,121,KRINC,인천항,323,60571089,90,6353171,54217918
202605,202605,122,KRINC,인천항,81,14569564,0,0,14569564
202605,202605,130,KRINC,인천항,505,19836678,72,1002620,18834058
202605,202605,131,KRINC,인천항,462,21846479,113,9140080,12706399
202605,202605,140,KRINC,인천항,2,6019,0,0,6019
202605,202605,150,KRINC,인천항,294,31796765,9,371063,31425702
202605,202605,151,KRINC,인천항,403,36116751,100,15351535,20765216
202605,202605,152,KRINC,인천항,1172,296250222,365,16296376,279953846
202605,202605,153,KRINC,인천항,229,19779484,15,319999,19459485
202605,202605,154,KRINC,인천항,816,107696339,0,0,107696339
202605,202605,010,KRKAN,광양항,2,31218,6,3800,27418
202605,202605,011,KRKAN,광양항,3,46457,0,0,46457
202605,202605,012,KRKAN,광양항,9,187982,0,0,187982
202605,202605,014,KRKAN,광양항,27,2569220,13,733422,1835798
202605,202605,016,KRKAN,광양항,39,17808846,17,741777,17067069
202605,202605,017,KRKAN,광양항,2,7000,0,0,7000
202605,202605,020,KRKAN,광양항,137,5180327,0,0,5180327
202605,202605,021,KRKAN,광양항,18,1025703,0,0,1025703
202605,202605,023,KRKAN,광양항,21,1475717,0,0,1475717
